420861.0312500,420767.5312500,0.2008855,0.3734787,-10.0799856,0.1952854,0.3144787,-0.1564412,-14.2095003,-41.8560028,15.7425013,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.8913426,-0.4901397
420871.7500000,420767.5312500,0.0170721,0.2526764,-10.0329285,0.2969190,0.2479646,-0.1729367,-14.2095003,-41.8560028,15.7425013,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.8815861,-0.4893307
420881.5000000,420767.5312500,-0.0980999,0.1307208,-9.9748316,0.3958919,0.1761294,-0.1904964,-14.2095003,-41.8560028,15.7425013,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.8815861,-0.4893307
420891.2812500,420767.5312500,-0.1980057,-0.0050816,-9.9309778,0.4932686,0.1032299,-0.2101846,-14.2095003,-41.8560028,15.7425013,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.8967087,-0.0534185
420901.0000000,420767.5312500,-0.2686896,-0.1177444,-9.8690596,0.5906453,0.0260735,-0.2293406,-14.2095003,-41.8560028,15.7425013,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.8967087,-0.0534185
420910.7812500,420767.5312500,-0.3295191,-0.1716219,-9.8281040,0.6779118,-0.0297983,-0.2453040,-14.2095003,-41.8560028,15.7425013,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.9186609,0.3494406
420923.2500000,420767.5312500,-0.4010232,-0.1820606,-9.7342787,0.8013619,-0.1175969,-0.2612674,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.9186609,0.3494406
420933.2500000,420767.5312500,-0.5124620,-0.1809765,-9.6387157,0.8849036,-0.1692119,-0.2681849,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.9220757,0.2868966
420943.2500000,420767.5312500,-0.7623900,-0.2730213,-9.6666956,0.9609958,-0.2027350,-0.2665885,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.9220757,0.2868966
420953.5000000,420767.5312500,-1.0596038,-0.4250063,-9.7313595,1.0163355,-0.2192305,-0.2559463,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.9489062,0.6560154
420963.2500000,420767.5312500,-1.3204514,-0.5554022,-9.8813086,1.0487944,-0.2075240,-0.2320012,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4199982,0.0830000,-0.1190000,0.1300000,2.9489062,0.6560154
420973.2812500,420965.0312500,-1.4430209,-0.6593733,-9.9693775,1.0573082,-0.1622944,-0.1995423,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,2.9732974,0.8532555
420983.2500000,420965.0312500,-1.3217237,-0.7663637,-10.0669603,1.0333631,-0.0931197,-0.1628265,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,2.9732974,0.8532555
420993.2500000,420965.0312500,-1.1038507,-0.9244696,-10.1199503,0.9876013,-0.0031927,-0.1197254,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0035427,1.0839088
421003.2500000,420965.0312500,-0.8339912,-1.1125145,-10.1442089,0.9141698,0.1170648,-0.0697068,-14.2095003,-41.4720001,14.9745007,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0035427,1.0839088
421013.2500000,420965.0312500,-0.5630950,-1.2287103,-10.0833502,0.8253070,0.2538178,-0.0111744,-13.4415007,-38.7840004,18.8145008,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0547643,1.6009188
421023.2500000,420965.0312500,-0.3687709,-1.2448559,-9.9655657,0.7178202,0.4044057,0.0548076,-13.4415007,-38.7840004,18.8145008,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0547643,1.6009188
421036.0625000,420965.0312500,-0.3820770,-1.2727704,-9.9067535,0.5768103,0.5800030,0.1282392,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0767164,1.4247599
421045.7500000,420965.0312500,-0.4849580,-1.3276089,-9.8277712,0.4506996,0.7231413,0.1697440,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0767164,1.4247599
421055.7500000,420965.0312500,-0.5318270,-1.4229020,-9.7601051,0.3320384,0.8678761,0.1958175,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0967174,1.2761102
421066.7500000,420965.0312500,-0.4622859,-1.5513784,-9.7961597,0.2139094,1.0040969,0.2181662,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.0967174,1.2761102
421076.5000000,420965.0312500,-0.2789367,-1.6230900,-9.8190908,0.1266429,1.1089231,0.2357260,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1147668,1.1453375
421086.2812500,420965.0312500,0.0018042,-1.6874139,-9.8574495,0.0425690,1.1924648,0.2559463,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1147668,1.1453375
421096.0000000,420965.0312500,0.2048001,-1.6441768,-9.7543354,-0.0367158,1.2355660,0.2761666,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1464756,1.2993718
421105.7500000,420965.0312500,0.4364346,-1.5659776,-9.6871557,-0.1303676,1.2605752,0.2947905,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1464756,1.2993718
421118.2500000,420965.0312500,0.7221397,-1.3803926,-9.6777382,-0.2320012,1.2643001,0.3112860,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1430607,0.7848315
421128.2500000,420965.0312500,1.0038724,-1.3635707,-9.7052155,-0.3219282,1.2371624,0.3213961,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1401339,0.4589210
421138.2500000,420965.0312500,1.2785487,-1.4140385,-9.5856447,-0.4182407,1.1961896,0.3261851,-13.4415007,-37.6320038,20.7345028,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1401339,0.4589210
421148.7500000,420965.0312500,1.4951586,-1.4545779,-9.4914417,-0.5140210,1.1270150,0.3251210,-18.0495014,-36.0960007,18.0465012,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1376946,0.2556115
421158.5000000,420965.0312500,1.6054004,-1.4340289,-9.5197887,-0.6028838,1.0509229,0.3197998,-18.0495014,-36.0960007,18.0465012,120.9971313,24.7862129,128.4190063,0.1370000,-0.0080000,-0.0340000,3.1376946,0.2556115
421168.3125000,421167.5000000,1.6278012,-1.3652803,-9.5587645,-0.6912146,0.9641885,0.3176714,-18.0495014,-36.0960007,18.0465012,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,3.1030591,-0.4399745
421178.2500000,421167.5000000,1.6299884,-1.3245716,-9.4619722,-0.7635819,0.8742614,0.3182035,-18.0495014,-36.0960007,18.0465012,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,3.1030591,-0.4399745
421188.2500000,421167.5000000,1.6902766,-1.2272131,-9.3437204,-0.8221143,0.7662424,0.3213961,-18.0495014,-36.0960007,18.0465012,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,3.0879364,-0.5506298
421201.3125000,421167.5000000,1.8567029,-1.0530250,-9.2843962,-0.8875642,0.6082050,0.3357632,-20.7374992,-36.8640022,16.1265011,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,3.0879364,-0.5506298
421211.0000000,421167.5000000,2.0008070,-0.8865325,-9.2830744,-0.9162983,0.5033787,0.3495981,-20.7374992,-36.8640022,16.1265011,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,3.0503738,-1.0152550
421220.7500000,421167.5000000,2.1595378,-0.6425244,-9.2487898,-0.9386470,0.3836533,0.3666257,-20.7374992,-36.8640022,16.1265011,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,3.0503738,-1.0152550
421232.7500000,421167.5000000,2.3567083,-0.3304823,-9.3543215,-0.9498214,0.2426434,0.3825891,-20.7374992,-36.8640022,16.1265011,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9845173,-1.8124037
421242.7812500,421167.5000000,2.4837310,-0.0563183,-9.4407501,-0.9413076,0.1229181,0.3958919,-20.7374992,-36.8640022,16.1265011,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9845173,-1.8124037
421252.8125000,421167.5000000,2.5468378,0.1836514,-9.4899864,-0.9200231,0.0090459,0.4054700,-20.7374992,-36.8640022,16.1265011,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9498818,-1.7841843
421262.7500000,421167.5000000,2.5587723,0.3874372,-9.5216484,-0.8758577,-0.1011014,0.4107911,-21.8895016,-38.0160027,13.4385014,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9498818,-1.7841843
421272.7500000,421167.5000000,2.4907532,0.4841465,-9.5332489,-0.8183895,-0.2037992,0.4139838,-21.8895016,-38.0160027,13.4385014,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9103680,-1.8512118
421282.7812500,421167.5000000,2.3763211,0.5203145,-9.4923573,-0.7486827,-0.3017080,0.4182407,-21.8895016,-38.0160027,13.4385014,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9103680,-1.8512118
421292.7500000,421167.5000000,2.2759075,0.4983788,-9.4541178,-0.6747191,-0.3932314,0.4171765,-22.6574993,-38.7840004,13.4385014,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9069531,-1.2630478
421302.8125000,421167.5000000,2.1670475,0.4874880,-9.4408026,-0.5970306,-0.4757088,0.4107911,-22.6574993,-38.7840004,13.4385014,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.9069531,-1.2630478
421313.7500000,421167.5000000,2.0178123,0.4423660,-9.4195585,-0.5055072,-0.5656360,0.3996167,-22.6574993,-39.1679993,11.9025002,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.8718297,-1.4356396
421323.5312500,421167.5000000,1.8437792,0.3450950,-9.4391956,-0.4283508,-0.6332142,0.3868460,-22.6574993,-39.1679993,11.9025002,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.8718297,-1.4356396
421333.2500000,421167.5000000,1.6578623,0.2558082,-9.4325008,-0.3597082,-0.6869577,0.3698184,-22.6574993,-39.1679993,11.9025002,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.8401210,-1.4880682
421345.2812500,421167.5000000,1.3918955,0.1740359,-9.4699574,-0.2719097,-0.7438937,0.3432128,-22.6574993,-39.1679993,11.9025002,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.8401210,-1.4880682
421355.2500000,421167.5000000,1.1290820,0.1678853,-9.5332279,-0.1995423,-0.7790132,0.3123502,-22.6574993,-39.1679993,11.9025002,120.9971313,24.7862129,128.4320068,0.0490000,-0.0520000,-0.0710000,2.8196323,-1.3257972
421365.3437500,421360.0312500,0.8954926,0.2049781,-9.5739422,-0.1266429,-0.8008298,0.2788271,-22.6574993,-39.1679993,11.9025002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.8196323,-1.3257972
421375.2812500,421360.0312500,0.7119821,0.2398015,-9.5917816,-0.0574682,-0.8109400,0.2447719,-23.0415020,-39.5520020,11.9025002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.7849967,-1.4678901
421385.3437500,421360.0312500,0.5656472,0.2195189,-9.5904808,0.0127707,-0.8125362,0.2091203,-23.0415020,-39.5520020,11.9025002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.7849967,-1.4678901
421397.0000000,421360.0312500,0.4097172,0.1234562,-9.6008043,0.0936519,-0.8018940,0.1740009,-23.0415020,-39.5520020,11.9025002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.7459707,-1.6370839
421406.7500000,421360.0312500,0.3079307,0.0162666,-9.6876478,0.1457989,-0.7864628,0.1431383,-23.0415020,-39.5520020,11.9025002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.7459707,-1.6370839
421416.5000000,421360.0312500,0.2700426,-0.0090359,-9.7704916,0.1995423,-0.7736920,0.1144043,-23.0415020,-39.5520020,11.9025002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.6869438,-2.0970762
421426.7500000,421360.0312500,0.1798223,0.0403581,-9.8200378,0.2580747,-0.7497469,0.0776885,-22.2735004,-38.7840004,12.6705008,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.6869438,-2.0970762
421436.5000000,421360.0312500,0.1481519,0.0761824,-9.8399258,0.3006437,-0.7199486,0.0462938,-22.2735004,-38.7840004,12.6705008,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.6498690,-2.0119085
421446.2500000,421360.0312500,0.1485949,0.0740511,-9.8689098,0.3458733,-0.6795080,0.0148992,-22.2735004,-38.7840004,12.6705008,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.6498690,-2.0119085
421456.0000000,421360.0312500,0.1723020,0.0361637,-9.8601780,0.3836533,-0.6310858,-0.0143670,-21.1215019,-38.7840004,13.8225002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.6084039,-2.0333786
421465.7500000,421360.0312500,0.1642146,-0.0192637,-9.8050051,0.4081306,-0.5773424,-0.0441654,-21.1215019,-38.7840004,13.8225002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.6084039,-2.0333786
421475.7500000,421360.0312500,0.1075776,-0.0907817,-9.7669954,0.4203691,-0.5262595,-0.0691747,-21.1215019,-38.7840004,13.8225002,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.5630360,-2.1156352
421485.7500000,421360.0312500,0.0203888,-0.1783355,-9.8036060,0.4304793,-0.4645345,-0.0931197,-20.3535004,-38.7840004,14.2065001,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.5630360,-2.1156352
421495.7500000,421360.0312500,-0.0262959,-0.2671920,-9.8922215,0.4267545,-0.4118553,-0.1154685,-20.3535004,-38.7840004,14.2065001,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.5220587,-2.0922644
421508.7812500,421360.0312500,-0.0056428,-0.3810887,-9.9286480,0.4006810,-0.3373595,-0.1442026,-20.3535004,-38.0160027,15.3585014,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.5010822,-1.7270613
421518.5000000,421360.0312500,-0.0192812,-0.4702865,-9.9143190,0.3740753,-0.2889373,-0.1633586,-20.3535004,-38.0160027,15.3585014,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.5010822,-1.7270613
421528.2500000,421360.0312500,-0.0950959,-0.5511153,-9.9072962,0.3336347,-0.2351939,-0.1841110,-20.3535004,-38.0160027,15.3585014,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.4664466,-1.7287118
421540.2812500,421360.0312500,-0.2211064,-0.5868721,-9.8789749,0.2761666,-0.1702761,-0.2096525,-19.9695015,-37.6320038,16.1265011,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.4664466,-1.7287118
421550.2500000,421360.0312500,-0.3349687,-0.6191644,-9.8599720,0.2202947,-0.1213217,-0.2304048,-19.9695015,-37.6320038,16.1265011,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.4435186,-1.5249027
421560.3125000,421360.0312500,-0.4588204,-0.6730834,-9.8501682,0.1638907,-0.0755600,-0.2522215,-19.9695015,-37.6320038,16.1265011,120.9971313,24.7862129,128.4380035,0.1980000,0.0320000,-0.0950000,2.4435186,-1.5249027
421570.2500000,421562.5312500,-0.5396191,-0.7150242,-9.8930464,0.1074868,-0.0297983,-0.2766986,-19.9695015,-37.6320038,16.1265011,120.9971313,24.7862129,128.4349976,-0.0840000,0.0710000,0.0230000,2.4230301,-1.3497355
