82799.1640625,0.0159072,-0.0426839,-9.5638237,0.0005321,-0.0005321,-0.0005321,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9980011,0.1160000,0.0830000,-0.0190000,-0.0185374,-0.3644189
82807.4921875,0.0240233,-0.0414353,-9.5623140,0.0005321,-0.0010642,0.0000000,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9980011,0.1160000,0.0830000,-0.0190000,-0.0151226,-0.1771136
82819.1718750,0.0160441,-0.0429329,-9.5676813,0.0005321,0.0000000,0.0000000,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9980011,0.1160000,0.0830000,-0.0190000,-0.0151226,-0.1771136
82827.4765625,0.0113309,-0.0421185,-9.5623331,0.0005321,-0.0005321,0.0010642,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9980011,0.1160000,0.0830000,-0.0190000,-0.0151226,-0.1771136
82839.1875000,0.0208412,-0.0434271,-9.5691538,0.0010642,-0.0010642,0.0010642,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9980011,0.1160000,0.0830000,-0.0190000,-0.0151226,-0.1771136
82847.4765625,0.0159459,-0.0413985,-9.5671997,0.0000000,0.0000000,0.0005321,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9980011,0.1160000,0.0830000,-0.0190000,-0.0151226,-0.1771136
82859.1796875,0.0091784,-0.0416529,-9.5649967,0.0005321,-0.0005321,0.0000000,-4.9935002,-43.7760010,12.6705008,120.9971085,24.7861729,126.9759979,0.0250000,0.0350000,0.0050000,0.0165861,0.4397779
82867.4921875,0.0135693,-0.0424132,-9.5696449,0.0010642,-0.0010642,0.0010642,-4.9935002,-43.7760010,12.6705008,120.9971085,24.7861729,126.9759979,0.0250000,0.0350000,0.0050000,0.0165861,0.4397779
82879.1796875,0.0147529,-0.0466355,-9.5655890,0.0010642,-0.0010642,0.0000000,-4.9935002,-44.1599998,12.6705008,120.9971085,24.7861729,126.9759979,0.0250000,0.0350000,0.0050000,0.0165861,0.4397779
82887.4921875,0.0136356,-0.0489452,-9.5759058,0.0005321,-0.0010642,-0.0005321,-4.9935002,-44.1599998,12.6705008,120.9971085,24.7861729,126.9759979,0.0250000,0.0350000,0.0050000,0.0165861,0.4397779
82899.1875000,0.0157549,-0.0482992,-9.5664673,0.0000000,-0.0005321,-0.0005321,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9759979,0.0250000,0.0350000,0.0050000,-0.0009757,-0.0214746
82907.4921875,0.0143611,-0.0581192,-9.5636950,0.0000000,-0.0010642,-0.0005321,-4.9935002,-43.7760010,11.9025002,120.9971085,24.7861729,126.9759979,0.0250000,0.0350000,0.0050000,-0.0009757,-0.0214746
